0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,0.0,0.0,1.0,0.9692307692307692,0.0,0.9508196721311475,0.0,0.0,0.0,0.45061403508771936,0.2520588235294117,0.44358333333333333,0.5149264705882353,0.48396825396825405,0.4198333333333332,0.4721551724137932,0.22706349206349197,0.3372142857142857,0.4892741935483871,0
0.0,0.04225352112676056,0.9230769230769231,1.0,0.9692307692307692,0.0,0.9508196721311475,1.0,0.8857142857142857,0.8611111111111112,0.44061403508771935,0.2454929577464788,0.5135833333333333,0.4999264705882352,0.44896825396825396,0.37483333333333324,0.5371551724137932,0.577063492063492,0.6239516129032259,0.5042741935483871,0
0.0,0.0,0.9230769230769231,1.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.8611111111111112,0.46561403508771937,0.4331666666666666,0.5235833333333334,0.4199264705882352,0.358968253968254,0.37483333333333324,0.3491666666666667,0.33206349206349195,0.3442142857142857,0.49427419354838714,0
0.0,0.0,0.9230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43061403508771934,0.4331666666666666,0.4735833333333334,0.48992647058823524,0.403968253968254,0.3898333333333332,0.4071551724137931,0.35206349206349197,0.3455,0.4892741935483871,0
0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45061403508771936,0.4331666666666666,0.5135833333333333,0.3549264705882352,0.31300000000000006,0.37483333333333324,0.36215517241379314,0.35706349206349197,0.40895161290322585,0.4542741935483871,0
0.8382352941176471,0.04225352112676056,0.0,0.0,0.03076923076923077,0.0,0.9508196721311475,1.0,0.0,0.0,0.5006140350877194,0.20950704225352107,0.194296875,0.32992647058823515,0.28684615384615386,0.37483333333333324,0.45215517241379316,0.40206349206349196,0.4489516129032259,0.18993055555555555,0
0.0,0.0,0.0,0.0,0.0,0.0,0.9508196721311475,1.0,0.11428571428571428,0.1388888888888889,0.45061403508771936,0.2859859154929577,0.29117187499999997,0.3499264705882352,0.37396825396825395,0.37483333333333324,0.4221551724137932,0.397063492063492,0.3575,0.3161805555555556,0
0.16176470588235295,0.0,0.9230769230769231,1.0,0.9692307692307692,0.0,0.0,1.0,0.8857142857142857,0.1388888888888889,0.34779411764705886,0.4331666666666666,0.4985833333333334,0.4749264705882352,0.558968253968254,0.37483333333333324,0.36715517241379314,0.38206349206349194,0.5039516129032258,0.3317361111111112,0
0.16176470588235295,0.0,0.9230769230769231,1.0,0.9692307692307692,1.0,0.9508196721311475,0.0,0.8857142857142857,0.1388888888888889,0.3856617647058824,0.2261267605633802,0.5235833333333334,0.41492647058823523,0.49896825396825395,0.5198333333333333,0.4421551724137931,0.33206349206349195,0.4939516129032258,0.3103472222222222,0
0.8382352941176471,0.0,0.9230769230769231,1.0,0.0,0.0,0.9508196721311475,1.0,0.11428571428571428,0.0,0.6256140350877194,0.4331666666666666,0.4535833333333332,0.39992647058823516,0.358968253968254,0.4198333333333332,0.4621551724137932,0.39206349206349195,0.28678571428571425,0.44427419354838715,0
0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.43061403508771934,0.2192957746478873,0.39858333333333335,0.3099264705882352,0.31500000000000006,0.41483333333333317,0.40215517241379317,0.28706349206349197,0.4339516129032258,0.2635416666666667,0
0.8382352941176471,0.04225352112676056,0.0,0.0,0.0,0.0,0.9508196721311475,0.0,0.0,0.1388888888888889,0.47561403508771943,0.34704225352112666,0.217109375,0.3249264705882352,0.358968253968254,0.37483333333333324,0.4171551724137931,0.28706349206349197,0.4139516129032258,0.38868055555555564,0
0.8382352941176471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.47561403508771943,0.3185294117647058,0.4385833333333333,0.3499264705882352,0.3078461538461538,0.5248333333333333,0.36215517241379314,0.32706349206349195,0.4039516129032258,0.2949305555555556,0
