%Cálculo 1,%Lógica,%Matemática Discreta,%Física,%Cálculo 2,Cálculo 1,Lógica,Matemática Discreta,Física,Cálculo 2,Classe
0.8382352941176471,0.8450704225352113,0.9230769230769231,0.0,1.0,0.5051033802255896,0.5038228758169934,0.5006740317841881,0.3649264705882352,0.49999999999999994,1.0
0.0,0.0,0.0,1.0,0.0,0.23561403508771941,0.3459808292307727,0.3360497793429977,0.4199264705882352,0.12483333333333321,0.0
0.0,0.0,0.0,1.0,1.0,0.21561403508771937,0.3459808292307727,0.14858333333333335,0.40992647058823517,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.19061403508771937,0.3459808292307727,0.22398437499999999,0.3699264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.18061403508771937,0.3459808292307727,0.3360497793429977,0.2099264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,0.0,0.42561403508771944,0.19760563380281682,0.295859375,0.3849264705882352,0.12483333333333321,0.0
0.0,0.0,0.0,1.0,1.0,0.43061403508771934,0.44316666666666665,0.42358333333333337,0.43492647058823514,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,1.0,0.46561403508771937,0.2149295774647887,0.40858333333333335,0.5999264705882352,0.4498333333333332,0.0
0.0,0.0,0.015384615384615385,1.0,1.0,0.3524366066821465,0.20492957746478868,0.19423076923076923,0.3852101585314971,0.42928309409888354,0.0
0.8382352941176471,0.0,0.0,1.0,0.0,0.6606140350877193,0.21549295774647884,0.39858333333333335,0.4249264705882352,0.13483333333333322,0.0
0.0,0.0,0.9230769230769231,1.0,1.0,0.44561403508771935,0.4681666666666667,0.5435833333333333,0.5399264705882352,0.49999999999999994,1.0
0.8382352941176471,0.8450704225352113,0.0,1.0,1.0,0.5051033802255896,0.5038228758169934,0.42858333333333326,0.5149264705882353,0.49999999999999994,1.0
0.16176470588235295,0.0,0.0,1.0,1.0,0.3721323529411766,0.1929577464788732,0.389609375,0.4449264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,1.0,0.3056140350877194,0.3459808292307727,0.3360497793429977,0.5349264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.3360497793429977,0.09992647058823519,0.42928309409888354,0.0
0.8382352941176471,0.8450704225352113,0.9230769230769231,1.0,1.0,0.5056140350877193,0.5731666666666666,0.5485833333333334,0.5349264705882352,0.5298333333333332,0.0
0.8382352941176471,0.11267605633802817,0.9230769230769231,1.0,1.0,0.5256140350877194,0.3555882352941176,0.4985833333333334,0.5699264705882352,0.4548333333333332,0.0
0.0,0.0,0.0,0.0,1.0,0.28080882352941183,0.3459808292307727,0.39858333333333335,0.3599264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,1.0,0.2806140350877194,0.3459808292307727,0.22358333333333333,0.4749264705882352,0.42928309409888354,0.0
0.8382352941176471,0.11267605633802817,0.0,1.0,1.0,0.4856140350877194,0.3111764705882353,0.4135833333333333,0.4299264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,1.0,0.19061403508771937,0.3459808292307727,0.14858333333333335,0.4499264705882352,0.42928309409888354,0.0
0.16176470588235295,0.0,0.0,1.0,1.0,0.3597058823529412,0.3459808292307727,0.3735833333333333,0.4949264705882352,0.49483333333333324,0.0
0.0,0.0,0.0,1.0,1.0,0.41061403508771943,0.19617647058823523,0.153671875,0.4249264705882352,0.42928309409888354,0.0
0.8382352941176471,0.0,0.0,1.0,1.0,0.5606140350877193,0.26911764705882346,0.17584615384615385,0.41492647058823523,0.4548333333333332,0.0
0.0,0.0,0.0,1.0,1.0,0.42561403508771944,0.4631666666666666,0.4135833333333333,0.4749264705882352,0.4348333333333333,0.0
0.8382352941176471,0.0,0.0,0.0,1.0,0.47561403508771943,0.4331666666666666,0.39858333333333335,0.3049264705882352,0.42928309409888354,0.0
0.0,0.04225352112676056,0.06153846153846154,1.0,1.0,0.28742647058823534,0.23457746478873234,0.404296875,0.4849264705882351,0.5098333333333332,0.0
0.8382352941176471,0.0,0.0,0.0,1.0,0.5506140350877194,0.3459808292307727,0.3360497793429977,0.3149264705882352,0.42928309409888354,0.0
0.8382352941176471,0.0,0.9230769230769231,0.0,1.0,0.5306140350877193,0.20443661971830981,0.4485833333333334,0.2199264705882352,0.4848333333333333,0.0
0.0,0.0,0.0,0.0,1.0,0.35061403508771943,0.3459808292307727,0.3385833333333333,0.3349264705882352,0.45983333333333326,0.0
0.0,0.0,0.0,1.0,1.0,0.17561403508771942,0.3459808292307727,0.1546923076923077,0.3852101585314971,0.4548333333333332,0.0
0.8382352941176471,0.8450704225352113,0.06153846153846154,1.0,1.0,0.49561403508771934,0.6031666666666666,0.302421875,0.5249264705882352,0.4798333333333332,0.0
0.0,0.0,0.9230769230769231,0.0,0.0,0.45561403508771925,0.24764705882352936,0.46358333333333335,0.3099264705882352,0.37483333333333324,0.0
0.0,0.0,0.0,1.0,1.0,0.3524366066821465,0.3459808292307727,0.3360497793429977,0.3852101585314971,0.42928309409888354,0.0
0.8382352941176471,0.0,0.9230769230769231,1.0,1.0,0.5556140350877193,0.4631666666666666,0.46358333333333335,0.4499264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,1.0,0.3524366066821465,0.4302941176470589,0.3360497793429977,0.4499264705882352,0.42928309409888354,0.0
0.0,0.0,0.9230769230769231,0.0,1.0,0.3406617647058824,0.4331666666666666,0.5585833333333333,0.3599264705882352,0.42928309409888354,0.0
0.16176470588235295,0.8450704225352113,0.9230769230769231,1.0,1.0,0.3987500000000001,0.6381666666666665,0.5685833333333333,0.4999264705882352,0.49999999999999994,1.0
0.0,0.0,0.0,0.0,1.0,0.28625000000000006,0.3459808292307727,0.26123076923076927,0.3499264705882352,0.42483333333333323,0.0
0.0,0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.3360497793429977,0.12492647058823518,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.1956140350877194,0.3459808292307727,0.3360497793429977,0.09992647058823519,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,1.0,0.42561403508771944,0.20316666666666663,0.39858333333333335,0.5499264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.19061403508771937,0.3459808292307727,0.14858333333333335,0.3699264705882352,0.4898333333333332,0.0
0.0,0.0,0.0,1.0,1.0,0.22970588235294126,0.3459808292307727,0.3360497793429977,0.5149264705882353,0.4348333333333333,0.0
0.8382352941176471,0.8450704225352113,0.9230769230769231,1.0,1.0,0.5051033802255896,0.5038228758169934,0.5006740317841881,0.5499264705882352,0.49999999999999994,1.0
0.0,0.0,0.0,1.0,1.0,0.3524366066821465,0.3459808292307727,0.3360497793429977,0.3852101585314971,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.14858333333333335,0.3549264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,0.0,0.2506140350877194,0.3459808292307727,0.20054687499999999,0.3049264705882352,0.39483333333333326,0.0
0.8382352941176471,0.0,0.9230769230769231,1.0,1.0,0.5906140350877195,0.4331666666666666,0.45858333333333334,0.41492647058823523,0.5548333333333332,1.0
0.0,0.0,0.0,0.0,1.0,0.18061403508771937,0.3459808292307727,0.3360497793429977,0.09992647058823519,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.19061403508771937,0.3459808292307727,0.3360497793429977,0.17992647058823516,0.42928309409888354,0.0
0.8382352941176471,0.8450704225352113,0.9230769230769231,1.0,1.0,0.5706140350877194,0.4881666666666666,0.46358333333333335,0.5649264705882352,0.5998333333333332,0.0
0.8382352941176471,0.0,0.9230769230769231,1.0,1.0,0.6056140350877194,0.4581666666666666,0.46358333333333335,0.5249264705882352,0.46483333333333315,0.0
0.16176470588235295,0.11267605633802817,0.0,1.0,0.0,0.3326470588235295,0.4273529411764706,0.39858333333333335,0.4999264705882352,0.40983333333333327,0.0
0.0,0.0,0.0,1.0,1.0,0.3006140350877194,0.3459808292307727,0.27085937499999996,0.41492647058823523,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.19061403508771937,0.3459808292307727,0.3360497793429977,0.13992647058823518,0.42928309409888354,0.0
0.8382352941176471,0.0,0.0,0.0,1.0,0.47561403508771943,0.33718309859154927,0.39858333333333335,0.3199264705882352,0.4398333333333332,0.0
0.8382352941176471,0.0,0.06153846153846154,0.0,1.0,0.47561403508771943,0.41558823529411765,0.270859375,0.3499264705882352,0.4498333333333332,0.0
0.0,0.0,0.0,0.0,1.0,0.44561403508771935,0.18316666666666662,0.14858333333333335,0.37992647058823514,0.42928309409888354,0.0
0.8382352941176471,0.0,0.0,1.0,0.0,0.6256140350877194,0.4331666666666666,0.25617187499999994,0.39992647058823516,0.3998333333333332,0.0
0.0,0.8450704225352113,0.0,1.0,0.0,0.22676470588235303,0.4881666666666666,0.2668461538461539,0.41492647058823523,0.37483333333333324,0.0
0.0,0.0,0.0,0.0,0.0,0.3056140350877194,0.3459808292307727,0.233359375,0.1449264705882352,0.23483333333333323,0.0
0.0,0.04225352112676056,0.9230769230769231,1.0,0.0,0.44061403508771935,0.2454929577464788,0.5135833333333333,0.4999264705882352,0.37483333333333324,0.0
0.0,0.0,0.06153846153846154,1.0,1.0,0.3524366066821465,0.258169014084507,0.20054687499999999,0.4399264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,1.0,0.42561403508771944,0.2585294117647058,0.4335833333333333,0.5199264705882352,0.5398333333333333,0.0
0.0,0.0,0.9230769230769231,0.0,1.0,0.38095588235294126,0.2022535211267605,0.48358333333333337,0.37992647058823514,0.44483333333333325,0.0
0.0,0.0,0.0,0.0,0.0,0.2575735294117648,0.3459808292307727,0.31335937500000005,0.2899264705882352,0.2848333333333332,0.0
0.0,0.0,0.0,1.0,1.0,0.19757352941176476,0.3459808292307727,0.31861538461538463,0.4449264705882352,0.46483333333333315,0.0
0.0,0.11267605633802817,0.0,1.0,0.0,0.3509558823529413,0.30705882352941166,0.1735833333333333,0.4449264705882352,0.41483333333333317,0.0
0.0,0.0,0.0,1.0,1.0,0.20061403508771938,0.3459808292307727,0.21617187499999999,0.5349264705882352,0.42928309409888354,0.0
0.16176470588235295,0.0,0.0,1.0,1.0,0.2800735294117648,0.23605633802816894,0.42358333333333337,0.5149264705882353,0.4898333333333332,0.0
0.8382352941176471,0.0,0.9230769230769231,0.0,1.0,0.47561403508771943,0.4331666666666666,0.4885833333333333,0.3549264705882352,0.42928309409888354,0.0
0.8382352941176471,0.0,0.9230769230769231,1.0,1.0,0.6556140350877193,0.4331666666666666,0.4485833333333334,0.4949264705882352,0.42928309409888354,0.0
0.8382352941176471,0.8450704225352113,0.06153846153846154,1.0,1.0,0.5051033802255896,0.5038228758169934,0.34054687499999997,0.48992647058823524,0.49999999999999994,1.0
0.0,0.0,0.0,1.0,1.0,0.23561403508771941,0.3459808292307727,0.17858333333333332,0.5399264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.27561403508771937,0.3459808292307727,0.3360497793429977,0.15492647058823517,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.3360497793429977,0.09992647058823519,0.42928309409888354,0.0
0.16176470588235295,0.0,0.0,1.0,1.0,0.2899264705882354,0.4681666666666667,0.39858333333333335,0.5499264705882352,0.42483333333333323,0.0
0.8382352941176471,0.0,0.0,1.0,1.0,0.5051033802255896,0.4681666666666667,0.4335833333333333,0.5000000000000001,0.49999999999999994,1.0
0.8382352941176471,0.8450704225352113,0.9230769230769231,1.0,1.0,0.47561403508771943,0.5631666666666666,0.5585833333333333,0.5299264705882352,0.5398333333333333,1.0
0.0,0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.3360497793429977,0.22492647058823517,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.3360497793429977,0.1199264705882352,0.42928309409888354,0.0
0.16176470588235295,0.0,0.0,1.0,1.0,0.32345588235294126,0.31176056338028163,0.42858333333333326,0.4949264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,1.0,0.3524366066821465,0.3459808292307727,0.3360497793429977,0.3852101585314971,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,1.0,0.2591176470588236,0.3459808292307727,0.23384615384615387,0.40992647058823517,0.4798333333333332,0.0
0.8382352941176471,0.04225352112676056,0.9230769230769231,0.0,0.0,0.47561403508771943,0.20845070422535206,0.4985833333333334,0.32992647058823515,0.37483333333333324,0.0
0.0,0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.3360497793429977,0.22992647058823518,0.42928309409888354,0.0
0.0,0.0,0.9230769230769231,1.0,1.0,0.3524366066821465,0.3459808292307727,0.4735833333333334,0.3852101585314971,0.42928309409888354,0.0
0.8382352941176471,0.0,0.9230769230769231,1.0,1.0,0.5006140350877194,0.45316666666666666,0.5485833333333334,0.4849264705882351,0.49999999999999994,1.0
0.8382352941176471,0.8450704225352113,0.9230769230769231,1.0,1.0,0.5756140350877195,0.5431666666666667,0.5735833333333333,0.4299264705882352,0.5698333333333332,0.0
0.0,0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.3360497793429977,0.09992647058823519,0.42928309409888354,0.0
0.16176470588235295,0.04225352112676056,0.0,0.0,1.0,0.34617647058823536,0.2697183098591549,0.40858333333333335,0.3549264705882352,0.42483333333333323,0.0
0.0,0.0,0.0,0.0,1.0,0.22227941176470595,0.3459808292307727,0.3360497793429977,0.3249264705882352,0.42928309409888354,0.0
0.16176470588235295,0.0,0.9230769230769231,1.0,1.0,0.3638970588235295,0.36816666666666664,0.5235833333333334,0.43492647058823514,0.4798333333333332,0.0
0.0,0.0,0.9230769230769231,1.0,1.0,0.30772058823529425,0.3459808292307727,0.5085833333333334,0.4299264705882352,0.42928309409888354,0.0
0.8382352941176471,0.04225352112676056,0.06153846153846154,1.0,1.0,0.47561403508771943,0.28640845070422527,0.33179687499999994,0.5149264705882353,0.45983333333333326,0.0
0.8382352941176471,0.0,0.06153846153846154,0.0,1.0,0.5256140350877194,0.4581666666666666,0.347421875,0.3749264705882352,0.4698333333333332,0.0
0.8382352941176471,0.0,0.9230769230769231,1.0,1.0,0.5306140350877193,0.4631666666666666,0.4985833333333334,0.4849264705882351,0.49999999999999994,1.0
0.8382352941176471,0.0,0.0,0.0,0.0,0.49061403508771934,0.20117647058823526,0.319296875,0.2999264705882352,0.2648333333333332,0.0
0.0,0.0,0.0,0.0,1.0,0.2506140350877194,0.3459808292307727,0.2697692307692308,0.3749264705882352,0.42928309409888354,0.0
0.0,0.0,0.9230769230769231,1.0,1.0,0.26360294117647065,0.3116901408450704,0.5835833333333333,0.4299264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,1.0,0.3524366066821465,0.20316666666666663,0.3385833333333333,0.4649264705882352,0.42928309409888354,0.0
0.8382352941176471,0.8450704225352113,0.9230769230769231,1.0,0.0,0.5051033802255896,0.5038228758169934,0.5006740317841881,0.5649264705882352,0.4198333333333332,1.0
0.8382352941176471,0.11267605633802817,0.0,1.0,1.0,0.6006140350877194,0.3120588235294117,0.39858333333333335,0.41492647058823523,0.42928309409888354,0.0
0.8382352941176471,0.0,0.9230769230769231,1.0,1.0,0.5806140350877194,0.4631666666666666,0.5235833333333334,0.3852101585314971,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.2256140350877194,0.3459808292307727,0.23358333333333334,0.12992647058823517,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.19061403508771937,0.3459808292307727,0.3360497793429977,0.2949264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,0.0,0.2306140350877194,0.3459808292307727,0.3360497793429977,0.17492647058823518,0.17483333333333323,0.0
0.0,0.0,0.0,0.0,0.0,0.45061403508771936,0.2859859154929577,0.29117187499999997,0.3499264705882352,0.37483333333333324,0.0
0.0,0.0,0.0,1.0,1.0,0.3524366066821465,0.4381666666666666,0.3360497793429977,0.3852101585314971,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,1.0,0.3524366066821465,0.2331666666666666,0.3360497793429977,0.3852101585314971,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,1.0,0.3524366066821465,0.3459808292307727,0.3360497793429977,0.3852101585314971,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.3360497793429977,0.09992647058823519,0.42928309409888354,0.0
0.8382352941176471,0.8450704225352113,0.9230769230769231,1.0,1.0,0.6456140350877192,0.6281666666666667,0.5135833333333333,0.5349264705882352,0.49983333333333324,0.0
0.0,0.0,0.9230769230769231,1.0,1.0,0.3524366066821465,0.4381666666666666,0.4985833333333334,0.4299264705882352,0.42928309409888354,0.0
0.8382352941176471,0.8450704225352113,0.9230769230769231,1.0,1.0,0.6206140350877193,0.5681666666666667,0.48358333333333337,0.5499264705882352,0.5648333333333333,1.0
0.8382352941176471,0.0,0.0,0.0,1.0,0.4856140350877194,0.2659859154929577,0.366796875,0.3949264705882352,0.49483333333333324,0.0
0.0,0.0,0.0,0.0,1.0,0.43061403508771934,0.4331666666666666,0.3360497793429977,0.32992647058823515,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,1.0,0.38757352941176476,0.47816666666666663,0.39858333333333335,0.4849264705882351,0.4748333333333332,0.0
0.0,0.0,0.0,0.0,1.0,0.3524366066821465,0.3459808292307727,0.3360497793429977,0.09992647058823519,0.42928309409888354,0.0
0.16176470588235295,0.8450704225352113,0.06153846153846154,1.0,0.0,0.37279411764705894,0.5281666666666667,0.3764843749999999,0.40992647058823517,0.37483333333333324,0.0
0.8382352941176471,0.0,0.9230769230769231,1.0,1.0,0.5206140350877193,0.38941176470588235,0.4735833333333334,0.4749264705882352,0.44483333333333325,0.0
0.0,0.0,0.0,0.0,1.0,0.24561403508771934,0.3459808292307727,0.3360497793429977,0.2449264705882352,0.42928309409888354,0.0
0.8382352941176471,0.0,0.0,1.0,1.0,0.5956140350877194,0.3459808292307727,0.3360497793429977,0.5499264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,0.0,0.3237500000000001,0.20330985915492952,0.39858333333333335,0.40492647058823517,0.37483333333333324,0.0
0.0,0.0,0.015384615384615385,1.0,1.0,0.2688235294117648,0.24617647058823525,0.334,0.4249264705882352,0.49483333333333324,0.0
0.0,0.0,0.0,0.0,1.0,0.18561403508771937,0.3459808292307727,0.14858333333333335,0.16492647058823517,0.5048333333333332,0.0
0.16176470588235295,0.8450704225352113,0.0,1.0,1.0,0.35779411764705893,0.6031666666666666,0.39858333333333335,0.45992647058823516,0.45983333333333326,1.0
0.0,0.0,0.9230769230769231,1.0,1.0,0.42561403508771944,0.33,0.48358333333333337,0.45992647058823516,0.5048333333333332,0.0
0.0,0.0,0.0,1.0,1.0,0.27061403508771936,0.3459808292307727,0.1735833333333333,0.4399264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.17561403508771942,0.3459808292307727,0.23153846153846155,0.3849264705882352,0.42928309409888354,0.0
0.16176470588235295,0.0,0.0,1.0,1.0,0.2976470588235295,0.21382352941176466,0.39858333333333335,0.39992647058823516,0.4548333333333332,0.0
0.0,0.0,0.9230769230769231,1.0,0.0,0.42561403508771944,0.4581666666666666,0.5135833333333333,0.4699264705882352,0.37483333333333324,0.0
0.0,0.0,0.0,1.0,1.0,0.2856140350877194,0.3459808292307727,0.35858333333333337,0.4449264705882352,0.42928309409888354,0.0
0.16176470588235295,0.0,0.9230769230769231,1.0,1.0,0.4197058823529413,0.4481666666666666,0.4485833333333334,0.45492647058823515,0.49999999999999994,1.0
0.0,0.0,0.0,0.0,1.0,0.18561403508771937,0.3459808292307727,0.14858333333333335,0.3749264705882352,0.42928309409888354,0.0
0.0,0.0,0.0,0.0,1.0,0.20061403508771938,0.3459808292307727,0.3360497793429977,0.09992647058823519,0.42928309409888354,0.0
0.0,0.0,0.0,1.0,0.0,0.22691176470588242,0.19316666666666663,0.42358333333333337,0.5099264705882351,0.37483333333333324,0.0
