0,1,2,3,6,10,11,12,13,16,20
1.0,1.0,1.0,0.5880958964958747,0.5880958964958747,0.6777192982456139,0.5734738372093025,0.541128318584071,0.472288520839118,0.472288520839118,0.0
0.4644268774703557,0.2596491228070175,0.2596491228070175,1.0,1.0,0.6081969527722664,0.5450746383502616,0.5450746383502616,0.7684738372093023,0.6282671755725192,0.0
0.3067484662576687,0.3067484662576687,1.0,0.2596491228070175,0.31194690265486724,0.5079504936831143,0.5079504936831143,0.7002865612648221,0.5253202523853493,0.5573913873443497,1.0
0.8367079998981178,1.0,1.0,0.3067484662576687,0.4644268774703557,0.5794162956271484,0.6319109947643978,0.6903399122807017,0.5176744200634824,0.5989281780687091,1.0
1.0,1.0,1.0,0.5880958964958747,0.05921052631578947,0.541128318584071,0.4864168039538715,0.5382671755725192,0.472288520839118,0.21871361380424734,0.0
0.081799591002045,0.19960474308300397,0.19960474308300397,0.19960474308300397,1.0,0.40482915762312804,0.512766417072998,0.512766417072998,0.512766417072998,0.6284738372093024,0.0
0.8367079998981178,1.0,1.0,0.3067484662576687,0.2596491228070175,0.5794162956271484,0.5969109947643979,0.6553399122807017,0.48000570840704077,0.5635834102800862,1.0
1.0,1.0,0.8367079998981178,1.0,1.0,0.5564168039538714,0.6182671755725192,0.5794162956271484,0.5419109947643979,0.6652865612648221,1.0
1.0,1.0,1.0,0.5880958964958747,0.3067484662576687,0.671128318584071,0.5214168039538715,0.5282671755725192,0.472288520839118,0.4676744200634825,0.0
0.4273255813953488,0.4273255813953488,1.0,1.0,1.0,0.44988181956462947,0.44988181956462947,0.586128318584071,0.6164168039538714,0.6269109947643978,0.0
0.3067484662576687,1.0,0.2596491228070175,0.2596491228070175,1.0,0.4562020274254457,0.6352865612648222,0.4350746383502616,0.4350746383502616,0.5664168039538714,0.0
1.0,1.0,1.0,1.0,1.0,0.2403399122807016,0.3202147239263803,0.46028656126482215,0.582719298245614,0.5714168039538714,0.0
1.0,0.3067484662576687,0.3067484662576687,1.0,1.0,0.6903399122807017,0.5065394507383291,0.5065394507383291,0.730286561264822,0.6411283185840709,0.0
1.0,1.0,1.0,1.0,1.0,0.5719109947643979,0.5553399122807016,0.5252147239263802,0.730286561264822,0.636128318584071,1.0
1.0,1.0,1.0,1.0,0.5880958964958747,0.5319109947643978,0.4753399122807016,0.49521472392638033,0.6902865612648221,0.472288520839118,0.0
0.26106870229007634,0.5880958964958747,0.3228621291448517,0.3228621291448517,1.0,0.4010478060719074,0.472288520839118,0.35310901565198316,0.35310901565198316,0.6452865612648221,0.0
1.0,0.8367079998981178,0.8367079998981178,0.8367079998981178,0.8367079998981178,0.6014168039538714,0.5794162956271484,0.5794162956271484,0.5794162956271484,0.5794162956271484,1.0
0.5880958964958747,0.5880958964958747,0.5880958964958747,0.5880958964958747,0.5880958964958747,0.472288520839118,0.472288520839118,0.472288520839118,0.472288520839118,0.472288520839118,0.0
0.5880958964958747,1.0,0.5880958964958747,0.5880958964958747,1.0,0.472288520839118,0.6582671755725192,0.472288520839118,0.472288520839118,0.34028656126482215,0.0
0.1744186046511628,1.0,1.0,1.0,1.0,0.4183936254497743,0.656128318584071,0.6014168039538714,0.6182671755725192,0.6903399122807017,0.0
1.0,1.0,1.0,1.0,1.0,0.5984738372093024,0.686128318584071,0.6414168039538715,0.6132671755725193,0.4803399122807016,1.0
1.0,1.0,1.0,1.0,1.0,0.6134738372093024,0.676128318584071,0.6164168039538714,0.6882671755725192,0.6903399122807017,1.0
0.2596491228070175,0.4273255813953488,0.4273255813953488,1.0,0.5880958964958747,0.5276184979993845,0.4362480986343969,0.4362480986343969,0.5911283185840709,0.472288520839118,0.0
0.3067484662576687,1.0,0.5880958964958747,0.5880958964958747,0.5880958964958747,0.46546583110642725,0.6202865612648221,0.472288520839118,0.472288520839118,0.472288520839118,0.0
1.0,0.19960474308300397,0.19960474308300397,0.19960474308300397,1.0,0.49521472392638033,0.4976972471125237,0.4976972471125237,0.4976972471125237,0.6911283185840709,0.0
1.0,1.0,1.0,1.0,1.0,0.6819109947643979,0.6903399122807017,0.5802147239263803,0.8102865612648221,0.666128318584071,1.0
0.3228621291448517,0.3228621291448517,1.0,0.026584867075664622,0.026584867075664622,0.5327948795263288,0.5327948795263288,0.4453399122807015,0.42913181610983553,0.42913181610983553,0.0
